serial_number_tim,serial_number_forn,createdBy,createdAt,updatedBy,updatedAt,num_consegna,workrequestid,externalrefid,associated_at,associated_by,causale,anomalia,status,wr_prodotti,cod_terr_sap,cod_nmu,codice_impresa_name,impianto,impianto_regman,status_regman,sent_to_sap,cod_proj,mac_address,serial_number_cpe,cod_terr_sap_mos,check_NMU,desc_nmu,tipo_task,flag_olo,check_u0009t,importo_u0009t,NMU WR,tipo_inserimento,client_type,data_completamento_wr,area,codice_riscontro,codice_impresa_utilizzo,descr_impresa_utilizzo,tipo_famiglia,cod_gruppo_tec,File Allegato,contatore,causale_addebito,note_addebito,post_delivery,wr_collaudo_one,impianto_collaudo_one,data_collaudo_one,status_collaudo_one,equivalenza_prod_applicabile,validated_at,validated_by,reverse,note,one_step,approved_at,approved_by
%R091785632N02251058WS,ZTE0QTFR2607316,SAP File,2025-05-27T05:01:35.629Z,SAP File,2025-05-27T05:01:35.629Z,8403084304,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B4B06,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251058WR,ZTE0QTFR2607408,SAP File,2025-05-27T05:01:35.584Z,SAP File,2025-05-27T05:01:35.584Z,8403084304,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B4D2E,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251058WQ,ZTE0QTFR2607322,SAP File,2025-05-27T05:01:35.540Z,SAP File,2025-05-27T05:01:35.540Z,8403084304,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B4B2A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251058WP,ZTE0QTFR2607321,SAP File,2025-05-27T05:01:35.493Z,SAP File,2025-05-27T05:01:35.493Z,8403084304,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B4B24,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251058WO,ZTE0QTFR2607319,SAP File,2025-05-27T05:01:35.452Z,SAP File,2025-05-27T05:01:35.452Z,8403084304,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B4B18,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251058WN,ZTE0QTFR2607403,SAP File,2025-05-27T05:01:35.410Z,SAP File,2025-05-27T05:01:35.410Z,8403084304,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B4D10,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251058VR,ZTE0QTFR2607366,SAP File,2025-05-27T05:01:35.360Z,SAP File,2025-05-27T05:01:35.360Z,8403084304,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B4C32,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251058VN,ZTE0QTFR2607418,SAP File,2025-05-27T05:01:35.164Z,SAP File,2025-05-27T05:01:35.164Z,8403084304,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B4D6A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55779760N012241ZCX5,391967502037101536,SAP File,2025-05-23T05:00:51.937Z,SAP File,2025-05-23T05:00:51.937Z,8403082820,,,,,,,Attribuito,false,IMSUS016,779760,,,,NO DISCOVERATO SU REGMAN,,,EC937D69CC0F,,,,TECHNICOLOR BASIC STB JADE,,,,,,,,,,,,,Decoder,105,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063XE,ZTE0QTFR3607097,SAP File,2025-05-21T05:03:48.064Z,SAP File,2025-05-21T05:03:48.064Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3DAE,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063XD,ZTE0QTFR3607044,SAP File,2025-05-21T05:03:48.010Z,SAP File,2025-05-21T05:03:48.010Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3C70,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063XC,ZTE0QTFR3607054,SAP File,2025-05-21T05:03:47.960Z,SAP File,2025-05-21T05:03:47.960Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3CAC,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063XB,ZTE0QTFR3607061,SAP File,2025-05-21T05:03:47.913Z,SAP File,2025-05-21T05:03:47.913Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3CD6,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063XA,ZTE0QTFR3607035,SAP File,2025-05-21T05:03:47.866Z,SAP File,2025-05-21T05:03:47.866Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3C3A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063X9,ZTE0QTFR3607055,SAP File,2025-05-21T05:03:47.822Z,SAP File,2025-05-21T05:03:47.822Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3CB2,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063X8,ZTE0QTFR3607027,SAP File,2025-05-21T05:03:47.776Z,SAP File,2025-05-21T05:03:47.776Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3C0A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063X7,ZTE0QTFR3607134,SAP File,2025-05-21T05:03:47.734Z,SAP File,2025-05-21T05:03:47.734Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3E8C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063X6,ZTE0QTFR3607023,SAP File,2025-05-21T05:03:47.688Z,SAP File,2025-05-21T05:03:47.688Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3BF2,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063X5,ZTE0QTFR3607067,SAP File,2025-05-21T05:03:47.633Z,SAP File,2025-05-21T05:03:47.633Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3CFA,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063X4,ZTE0QTFR3607087,SAP File,2025-05-21T05:03:47.589Z,SAP File,2025-05-21T05:03:47.589Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3D72,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063X3,ZTE0QTFR3607080,SAP File,2025-05-21T05:03:47.542Z,SAP File,2025-05-21T05:03:47.542Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3D48,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063W2,ZTE0QTFR3607122,SAP File,2025-05-21T05:03:47.499Z,SAP File,2025-05-21T05:03:47.499Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3E44,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063W1,ZTE0QTFR3607113,SAP File,2025-05-21T05:03:47.456Z,SAP File,2025-05-21T05:03:47.456Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3E0E,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063W0,ZTE0QTFR3607093,SAP File,2025-05-21T05:03:47.413Z,SAP File,2025-05-21T05:03:47.413Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3D96,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063VZ,ZTE0QTFR3607164,SAP File,2025-05-21T05:03:47.368Z,SAP File,2025-05-21T05:03:47.368Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3F40,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063VY,ZTE0QTFR3607120,SAP File,2025-05-21T05:03:47.321Z,SAP File,2025-05-21T05:03:47.321Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3E38,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063VX,ZTE0QTFR3607118,SAP File,2025-05-21T05:03:47.272Z,SAP File,2025-05-21T05:03:47.272Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3E2C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063VW,ZTE0QTFR3607159,SAP File,2025-05-21T05:03:47.227Z,SAP File,2025-05-21T05:03:47.227Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3F22,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063VV,ZTE0QTFR3607116,SAP File,2025-05-21T05:03:47.185Z,SAP File,2025-05-21T05:03:47.185Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3E20,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063VU,ZTE0QTFR3607115,SAP File,2025-05-21T05:03:47.143Z,SAP File,2025-05-21T05:03:47.143Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3E1A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063VT,ZTE0QTFR3607135,SAP File,2025-05-21T05:03:47.098Z,SAP File,2025-05-21T05:03:47.098Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3E92,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063VS,ZTE0QTFR3607079,SAP File,2025-05-21T05:03:47.052Z,SAP File,2025-05-21T05:03:47.052Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3D42,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063VR,ZTE0QTFR3607069,SAP File,2025-05-21T05:03:47.011Z,SAP File,2025-05-21T05:03:47.011Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3D06,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063UQ,ZTE0QTFR3607166,SAP File,2025-05-21T05:03:46.960Z,SAP File,2025-05-21T05:03:46.960Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3F4C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063UO,ZTE0QTFR3607233,SAP File,2025-05-21T05:03:46.866Z,SAP File,2025-05-21T05:03:46.866Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC40DE,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063UJ,ZTE0QTFR3607197,SAP File,2025-05-21T05:03:46.726Z,SAP File,2025-05-21T05:03:46.726Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC4006,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063UI,ZTE0QTFR3607187,SAP File,2025-05-21T05:03:46.684Z,SAP File,2025-05-21T05:03:46.684Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3FCA,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N03251063UF,ZTE0QTFR3607157,SAP File,2025-05-21T05:03:46.545Z,SAP File,2025-05-21T05:03:46.545Z,8403080906,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BC3F16,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782943N12221A1663,395700L22242191900,SAP File,2025-05-21T05:03:46.473Z,SAP File,2025-05-21T05:03:46.473Z,8403080389,,,,,,,Attribuito,false,IMSUS016,782943,,,,NO DISCOVERATO SU REGMAN,,,2066CF68AF51,,,,CPE Adattatore SFP ILIAD,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787382N04251A5172,F23080000020890,SAP File,2025-05-21T05:03:46.336Z,SAP File,2025-05-21T05:03:46.336Z,8403080305,,,,,,,Attribuito,false,IMSUS016,787382,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE POWER STATION WIFI 6,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787382N04251A5131,F22100000002707,SAP File,2025-05-21T05:03:46.247Z,SAP File,2025-05-21T05:03:46.247Z,8403080305,,,,,,,Attribuito,false,IMSUS016,787382,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE POWER STATION WIFI 6,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%3S55779760N012241ZF9Q,391967502041101201,SAP File,2025-05-21T05:03:45.760Z,SAP File,2025-05-21T05:03:45.760Z,8403078146,,,,,,,Attribuito,false,IMSUS016,779760,,,,NO DISCOVERATO SU REGMAN,,,EC937D69EFC8,,,,TECHNICOLOR BASIC STB JADE,,,,,,,,,,,,,Decoder,105,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787382N04251A3966,F22100000000899,SAP File,2025-05-21T05:03:45.536Z,SAP File,2025-05-21T05:03:45.536Z,8403078021,,,,,,,Attribuito,false,IMSUS016,787382,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE POWER STATION WIFI 6,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PX9,ZTE0QTFR2631897,SAP File,2025-05-21T05:03:45.407Z,SAP File,2025-05-21T05:03:45.407Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8B24,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PX8,ZTE0QTFR2631881,SAP File,2025-05-21T05:03:45.364Z,SAP File,2025-05-21T05:03:45.364Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8AC4,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PX7,ZTE0QTFR2631920,SAP File,2025-05-21T05:03:45.322Z,SAP File,2025-05-21T05:03:45.322Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8BAE,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PX6,ZTE0QTFR2632162,SAP File,2025-05-21T05:03:45.282Z,SAP File,2025-05-21T05:03:45.282Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D915A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PX5,ZTE0QTFR2632161,SAP File,2025-05-21T05:03:45.240Z,SAP File,2025-05-21T05:03:45.240Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D9154,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PX4,ZTE0QTFR2631896,SAP File,2025-05-21T05:03:45.195Z,SAP File,2025-05-21T05:03:45.195Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8B1E,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PX1,ZTE0QTFR2631899,SAP File,2025-05-21T05:03:45.071Z,SAP File,2025-05-21T05:03:45.071Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8B30,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PX0,ZTE0QTFR2631890,SAP File,2025-05-21T05:03:45.022Z,SAP File,2025-05-21T05:03:45.022Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8AFA,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWZ,ZTE0QTFR2631934,SAP File,2025-05-21T05:03:44.982Z,SAP File,2025-05-21T05:03:44.982Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8C02,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWY,ZTE0QTFR2631952,SAP File,2025-05-21T05:03:44.938Z,SAP File,2025-05-21T05:03:44.938Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8C6E,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWX,ZTE0QTFR2632300,SAP File,2025-05-21T05:03:44.889Z,SAP File,2025-05-21T05:03:44.889Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D9496,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWW,ZTE0QTFR2631926,SAP File,2025-05-21T05:03:44.848Z,SAP File,2025-05-21T05:03:44.848Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8BD2,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWU,ZTE0QTFR2632172,SAP File,2025-05-21T05:03:44.805Z,SAP File,2025-05-21T05:03:44.805Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D9196,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWT,ZTE0QTFR2631919,SAP File,2025-05-21T05:03:44.756Z,SAP File,2025-05-21T05:03:44.756Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8BA8,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWS,ZTE0QTFR2631911,SAP File,2025-05-21T05:03:44.710Z,SAP File,2025-05-21T05:03:44.710Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8B78,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWR,ZTE0QTFR2632299,SAP File,2025-05-21T05:03:44.663Z,SAP File,2025-05-21T05:03:44.663Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D9490,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWQ,ZTE0QTFR2631917,SAP File,2025-05-21T05:03:44.619Z,SAP File,2025-05-21T05:03:44.619Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8B9C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWP,ZTE0QTFR2632343,SAP File,2025-05-21T05:03:44.577Z,SAP File,2025-05-21T05:03:44.577Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D9598,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWO,ZTE0QTFR2631938,SAP File,2025-05-21T05:03:44.530Z,SAP File,2025-05-21T05:03:44.530Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8C1A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104PWN,ZTE0QTFR2631988,SAP File,2025-05-21T05:03:44.476Z,SAP File,2025-05-21T05:03:44.476Z,8403078016,,,,,,,Attribuito,false,IMSUS016,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244D8D46,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785631N0225103EMZ,ZTEEGANR2B04324,SAP File,2025-05-21T05:03:44.209Z,CollaudoOneTool_Process_PostProcess,2025-06-29T06:17:59.776Z,8403077902,,,,,,,Attribuito,false,IMSUS016,785631,,,000932250918,DISCOVERATO SU REGMAN,,,E4604D752F27,,,,nuovo modem XDSL ZTE,,,,,,,,,,,,,Router,98,NO,,,,,90804358,000932250918,2025-06-28T12:16:26.000Z,DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785631N0225103EMP,ZTEEGANR2B04314,SAP File,2025-05-21T05:03:44.084Z,SAP File,2025-05-21T05:03:44.084Z,8403077902,,,,,,,Attribuito,false,IMSUS016,785631,,,,NO DISCOVERATO SU REGMAN,,,E4604D752EFF,,,,nuovo modem XDSL ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
