serial_number_tim,serial_number_forn,createdBy,createdAt,updatedBy,updatedAt,num_consegna,workrequestid,externalrefid,associated_at,associated_by,causale,anomalia,status,wr_prodotti,cod_terr_sap,cod_nmu,codice_impresa_name,impianto,impianto_regman,status_regman,sent_to_sap,cod_proj,mac_address,serial_number_cpe,cod_terr_sap_mos,check_NMU,desc_nmu,tipo_task,flag_olo,check_u0009t,importo_u0009t,NMU WR,tipo_inserimento,client_type,data_completamento_wr,area,codice_riscontro,codice_impresa_utilizzo,descr_impresa_utilizzo,tipo_famiglia,cod_gruppo_tec,File Allegato,contatore,causale_addebito,note_addebito,post_delivery,wr_collaudo_one,impianto_collaudo_one,data_collaudo_one,status_collaudo_one,equivalenza_prod_applicabile,validated_at,validated_by,reverse,note,one_step,approved_at,approved_by
%5393782473N02251A6932,CP2422ED2N0,SAP File,2025-06-11T05:02:03.605Z,SAP File,2025-06-11T05:02:03.605Z,8403094476,,,,,,,Attribuito,false,IMSUS017,782473,,,,NO DISCOVERATO SU REGMAN,,,08C7F53678C5,,,,FW NeXXt One Gpon FGA221DFWB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787628N04251A4723,F22100000001882,SAP File,2025-06-11T05:02:03.508Z,SAP File,2025-06-11T05:02:03.508Z,8403093861,,,,,,,Attribuito,false,IMSUS017,787628,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE NEW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A9031,22513E2004435,SAP File,2025-06-11T05:02:03.460Z,SAP File,2025-06-11T05:02:03.460Z,8403093745,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,BC071D56C738,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A6541,22511M6000797,SAP File,2025-06-11T05:02:03.223Z,SAP File,2025-06-11T05:02:03.223Z,8403093745,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,98BA5FA2CF88,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782473N05251A3398,CP2425ED7VP,SAP File,2025-06-11T05:02:03.080Z,SAP File,2025-06-11T05:02:03.080Z,8403093741,,,,,,,Attribuito,false,IMSUS017,782473,,,,NO DISCOVERATO SU REGMAN,,,08C7F537478F,,,,FW NeXXt One Gpon FGA221DFWB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A7350,22511M6001725,SAP File,2025-06-07T05:01:08.518Z,SAP File,2025-06-07T05:01:08.518Z,8403094406,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,98BA5FA2EC88,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A7060,22511M6001371,SAP File,2025-06-07T05:01:08.462Z,SAP File,2025-06-07T05:01:08.462Z,8403094406,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,98BA5FA2E178,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393785721N05251A0770,395700L25070070500,SAP File,2025-06-07T05:01:08.350Z,SAP File,2025-06-07T05:01:08.350Z,8403094009,,,,,,,Attribuito,false,IMSUS017,785721,,,,NO DISCOVERATO SU REGMAN,,,3807162A8CD3,,,,CPE 3   Adattatore SFP ILIAD prospect,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A1850,224C1T4003521,SAP File,2025-06-06T04:59:59.202Z,SAP File,2025-06-06T04:59:59.202Z,8403071614,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C7117E8,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A1719,224C1T4003343,SAP File,2025-06-06T04:59:59.151Z,SAP File,2025-06-06T04:59:59.151Z,8403071614,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C711258,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A1696,224C1T4003315,SAP File,2025-06-06T04:59:59.093Z,SAP File,2025-06-06T04:59:59.093Z,8403071614,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C711178,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A1681,224C1T4003298,SAP File,2025-06-06T04:59:59.036Z,SAP File,2025-06-06T04:59:59.036Z,8403071614,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C7110F0,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787382N04251A3555,F22100000000493,SAP File,2025-06-05T04:56:56.336Z,SAP File,2025-06-05T04:56:56.336Z,8403090273,,,,,,,Attribuito,false,IMSUS017,787382,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE POWER STATION WIFI 6,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A2733,224C1T4006925,SAP File,2025-06-05T04:56:56.283Z,SAP File,2025-06-05T04:56:56.283Z,8403090271,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C718248,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A2586,224C1T4005891,SAP File,2025-06-05T04:56:56.229Z,SAP File,2025-06-05T04:56:56.229Z,8403090271,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C7161F8,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A2580,224C1T4005874,SAP File,2025-06-05T04:56:56.172Z,SAP File,2025-06-05T04:56:56.172Z,8403090271,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C716170,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A2567,224C1T4005834,SAP File,2025-06-05T04:56:56.124Z,SAP File,2025-06-05T04:56:56.124Z,8403090271,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C716030,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A2566,224C1T4005832,SAP File,2025-06-05T04:56:56.069Z,SAP File,2025-06-05T04:56:56.069Z,8403090271,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C716020,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A2538,224C1T4005739,SAP File,2025-06-05T04:56:56.018Z,SAP File,2025-06-05T04:56:56.018Z,8403090271,,,,,,,Attribuito,false,IMSUS017,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750C715D38,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782472N01241A1370,F2308DHH0005153,SAP File,2025-05-28T05:01:51.926Z,SAP File,2025-05-28T05:01:51.926Z,8403087682,,,,,,,Attribuito,false,IMSUS017,782472,,,,NO DISCOVERATO SU REGMAN,,,0C67148BA221,,,,FW BOOSTER EXT RP571Q FW,,,,,,,,,,,,,Altro,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782472N01241A1364,F2308DHH0005146,SAP File,2025-05-28T05:01:51.882Z,SAP File,2025-05-28T05:01:51.882Z,8403087682,,,,,,,Attribuito,false,IMSUS017,782472,,,,NO DISCOVERATO SU REGMAN,,,0C67148BA1B1,,,,FW BOOSTER EXT RP571Q FW,,,,,,,,,,,,,Altro,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251057W7,ZTE0QTFR2608643,SAP File,2025-05-28T05:01:51.837Z,SAP File,2025-05-28T05:01:51.837Z,8403086861,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6A20,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251057W1,ZTE0QTFR2608637,SAP File,2025-05-28T05:01:51.787Z,SAP File,2025-05-28T05:01:51.787Z,8403086861,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B69FC,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251057UG,ZTE0QTFR2608706,SAP File,2025-05-28T05:01:51.741Z,SAP File,2025-05-28T05:01:51.741Z,8403086861,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6B9A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251057TG,ZTE0QTFR2608733,SAP File,2025-05-28T05:01:51.697Z,SAP File,2025-05-28T05:01:51.697Z,8403086861,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6C3C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251057TA,ZTE0QTFR2608744,SAP File,2025-05-28T05:01:51.603Z,SAP File,2025-05-28T05:01:51.603Z,8403086861,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6C7E,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251057S4,ZTE0QTFR2608789,SAP File,2025-05-28T05:01:51.556Z,SAP File,2025-05-28T05:01:51.556Z,8403086861,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6D8C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251057S3,ZTE0QTFR2608804,SAP File,2025-05-28T05:01:51.505Z,SAP File,2025-05-28T05:01:51.505Z,8403086861,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6DE6,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251057RU,ZTE0QTFR2608812,SAP File,2025-05-28T05:01:51.456Z,SAP File,2025-05-28T05:01:51.456Z,8403086861,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6E16,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105L1Z,ZTE0QTFR3631466,SAP File,2025-05-27T05:01:37.688Z,SAP File,2025-05-27T05:01:37.688Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE78D4,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589Y,ZTE0QTFR2608126,SAP File,2025-05-27T05:01:37.600Z,SAP File,2025-05-27T05:01:37.600Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5E02,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589X,ZTE0QTFR2608770,SAP File,2025-05-27T05:01:37.553Z,SAP File,2025-05-27T05:01:37.553Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6D1A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589W,ZTE0QTFR2608120,SAP File,2025-05-27T05:01:37.507Z,SAP File,2025-05-27T05:01:37.507Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5DDE,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589V,ZTE0QTFR2608135,SAP File,2025-05-27T05:01:37.464Z,SAP File,2025-05-27T05:01:37.464Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5E38,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589U,ZTE0QTFR2608125,SAP File,2025-05-27T05:01:37.419Z,SAP File,2025-05-27T05:01:37.419Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5DFC,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589T,ZTE0QTFR2608114,SAP File,2025-05-27T05:01:37.373Z,SAP File,2025-05-27T05:01:37.373Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5DBA,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589S,ZTE0QTFR2608113,SAP File,2025-05-27T05:01:37.332Z,SAP File,2025-05-27T05:01:37.332Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5DB4,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589R,ZTE0QTFR2608133,SAP File,2025-05-27T05:01:37.285Z,SAP File,2025-05-27T05:01:37.285Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5E2C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589Q,ZTE0QTFR2608141,SAP File,2025-05-27T05:01:37.242Z,SAP File,2025-05-27T05:01:37.242Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5E5C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589P,ZTE0QTFR2608359,SAP File,2025-05-27T05:01:37.200Z,SAP File,2025-05-27T05:01:37.200Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6378,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589O,ZTE0QTFR2608129,SAP File,2025-05-27T05:01:37.159Z,SAP File,2025-05-27T05:01:37.159Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5E14,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510589N,ZTE0QTFR2608132,SAP File,2025-05-27T05:01:37.111Z,SAP File,2025-05-27T05:01:37.111Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5E26,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588M,ZTE0QTFR2608155,SAP File,2025-05-27T05:01:37.065Z,SAP File,2025-05-27T05:01:37.065Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5EB0,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588L,ZTE0QTFR2608175,SAP File,2025-05-27T05:01:37.017Z,SAP File,2025-05-27T05:01:37.017Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F28,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588K,ZTE0QTFR2608171,SAP File,2025-05-27T05:01:36.968Z,SAP File,2025-05-27T05:01:36.968Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F10,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588J,ZTE0QTFR2608178,SAP File,2025-05-27T05:01:36.926Z,SAP File,2025-05-27T05:01:36.926Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F3A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588I,ZTE0QTFR2608222,SAP File,2025-05-27T05:01:36.879Z,SAP File,2025-05-27T05:01:36.879Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B6042,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588H,ZTE0QTFR2608177,SAP File,2025-05-27T05:01:36.836Z,SAP File,2025-05-27T05:01:36.836Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F34,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588G,ZTE0QTFR2608180,SAP File,2025-05-27T05:01:36.791Z,SAP File,2025-05-27T05:01:36.791Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F46,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588F,ZTE0QTFR2608186,SAP File,2025-05-27T05:01:36.751Z,SAP File,2025-05-27T05:01:36.751Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F6A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588E,ZTE0QTFR2608183,SAP File,2025-05-27T05:01:36.708Z,SAP File,2025-05-27T05:01:36.708Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F58,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588D,ZTE0QTFR2608188,SAP File,2025-05-27T05:01:36.661Z,SAP File,2025-05-27T05:01:36.661Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F76,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588C,ZTE0QTFR2608182,SAP File,2025-05-27T05:01:36.616Z,SAP File,2025-05-27T05:01:36.616Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F52,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N022510588B,ZTE0QTFR2608181,SAP File,2025-05-27T05:01:36.569Z,SAP File,2025-05-27T05:01:36.569Z,8403084019,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244B5F4C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IX2,ZTE0QTFR3634297,SAP File,2025-05-23T05:00:54.308Z,SAP File,2025-05-23T05:00:54.308Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BEBB2E,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IX1,ZTE0QTFR3635135,SAP File,2025-05-23T05:00:54.264Z,SAP File,2025-05-23T05:00:54.264Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BECED2,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IX0,ZTE0QTFR3634324,SAP File,2025-05-23T05:00:54.222Z,SAP File,2025-05-23T05:00:54.222Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BEBBD0,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IWY,ZTE0QTFR3634318,SAP File,2025-05-23T05:00:54.134Z,SAP File,2025-05-23T05:00:54.134Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BEBBAC,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IWX,ZTE0QTFR3635014,SAP File,2025-05-23T05:00:54.090Z,SAP File,2025-05-23T05:00:54.090Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BECBFC,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IWU,ZTE0QTFR3634321,SAP File,2025-05-23T05:00:53.946Z,SAP File,2025-05-23T05:00:53.946Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BEBBBE,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IWT,ZTE0QTFR3635340,SAP File,2025-05-23T05:00:53.899Z,SAP File,2025-05-23T05:00:53.899Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BED3A0,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IWS,ZTE0QTFR3634844,SAP File,2025-05-23T05:00:53.855Z,SAP File,2025-05-23T05:00:53.855Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BEC800,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IWR,ZTE0QTFR3634359,SAP File,2025-05-23T05:00:53.811Z,SAP File,2025-05-23T05:00:53.811Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BEBCA2,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IWQ,ZTE0QTFR3634351,SAP File,2025-05-23T05:00:53.767Z,SAP File,2025-05-23T05:00:53.767Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BEBC72,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105IWP,ZTE0QTFR3634344,SAP File,2025-05-23T05:00:53.718Z,SAP File,2025-05-23T05:00:53.718Z,8403081523,,,,,,,Attribuito,false,IMSUS017,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BEBC48,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
