serial_number_tim,serial_number_forn,createdBy,createdAt,updatedBy,updatedAt,num_consegna,workrequestid,externalrefid,associated_at,associated_by,causale,anomalia,status,wr_prodotti,cod_terr_sap,cod_nmu,codice_impresa_name,impianto,impianto_regman,status_regman,sent_to_sap,cod_proj,mac_address,serial_number_cpe,cod_terr_sap_mos,check_NMU,desc_nmu,tipo_task,flag_olo,check_u0009t,importo_u0009t,NMU WR,tipo_inserimento,client_type,data_completamento_wr,area,codice_riscontro,codice_impresa_utilizzo,descr_impresa_utilizzo,tipo_famiglia,cod_gruppo_tec,File Allegato,contatore,causale_addebito,note_addebito,post_delivery,wr_collaudo_one,impianto_collaudo_one,data_collaudo_one,status_collaudo_one,equivalenza_prod_applicabile,validated_at,validated_by,reverse,note,one_step,approved_at,approved_by
%5393785721N05251A1918,395700L25050734600,SAP File,2025-06-12T05:01:31.183Z,SAP File,2025-06-12T05:01:31.183Z,8403099765,,,,,,,Attribuito,false,IMSUS230,785721,,,,NO DISCOVERATO SU REGMAN,,,38071625A599,,,,CPE 3   Adattatore SFP ILIAD prospect,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787628N04251A3885,F22100000003134,SAP File,2025-06-12T05:01:31.135Z,SAP File,2025-06-12T05:01:31.135Z,8403099761,,,,,,,Attribuito,false,IMSUS230,787628,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE NEW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251053TY,ZTE0QTFR2613889,SAP File,2025-06-12T05:01:31.088Z,SAP File,2025-06-12T05:01:31.088Z,8403099746,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244BE514,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251053TX,ZTE0QTFR2613893,SAP File,2025-06-12T05:01:31.036Z,SAP File,2025-06-12T05:01:31.036Z,8403099746,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244BE52C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251053TW,ZTE0QTFR2613901,SAP File,2025-06-12T05:01:30.992Z,SAP File,2025-06-12T05:01:30.992Z,8403099746,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244BE55C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N02251053TG,ZTE0QTFR2613918,SAP File,2025-06-12T05:01:30.923Z,SAP File,2025-06-12T05:01:30.923Z,8403099746,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244BE5C2,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782473N04251A0148,CP2318ED3H5,SAP File,2025-06-12T05:01:30.873Z,SAP File,2025-06-12T05:01:30.873Z,8403099593,,,,,,,Attribuito,false,IMSUS230,782473,,,,NO DISCOVERATO SU REGMAN,,,D4925E979AAD,,,,FW NeXXt One Gpon FGA221DFWB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785631N0225103U0C,ZTEEGANR2J05804,SAP File,2025-06-11T05:02:30.560Z,SAP File,2025-06-11T05:02:30.560Z,8403098166,,,,,,,Attribuito,false,IMSUS230,785631,,,,NO DISCOVERATO SU REGMAN,,,E4604D766647,,,,nuovo modem XDSL ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785631N0225103TK9,ZTEEGANR2J05225,SAP File,2025-06-11T05:02:30.507Z,SAP File,2025-06-11T05:02:30.507Z,8403098166,,,,,,,Attribuito,false,IMSUS230,785631,,,,NO DISCOVERATO SU REGMAN,,,E4604D765D3B,,,,nuovo modem XDSL ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785631N0225103TIM,ZTEEGANR2J05166,SAP File,2025-06-11T05:02:30.456Z,SAP File,2025-06-11T05:02:30.456Z,8403098166,,,,,,,Attribuito,false,IMSUS230,785631,,,,NO DISCOVERATO SU REGMAN,,,E4604D765C4F,,,,nuovo modem XDSL ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785631N0225103TIF,ZTEEGANR2J05159,SAP File,2025-06-11T05:02:30.408Z,SAP File,2025-06-11T05:02:30.408Z,8403098166,,,,,,,Attribuito,false,IMSUS230,785631,,,,NO DISCOVERATO SU REGMAN,,,E4604D765C33,,,,nuovo modem XDSL ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785631N0225103THB,ZTEEGANR2J05119,SAP File,2025-06-11T05:02:30.361Z,SAP File,2025-06-11T05:02:30.361Z,8403098166,,,,,,,Attribuito,false,IMSUS230,785631,,,,NO DISCOVERATO SU REGMAN,,,E4604D765B93,,,,nuovo modem XDSL ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785631N0225103TH0,ZTEEGANR2J05108,SAP File,2025-06-11T05:02:30.217Z,SAP File,2025-06-11T05:02:30.217Z,8403098166,,,,,,,Attribuito,false,IMSUS230,785631,,,,NO DISCOVERATO SU REGMAN,,,E4604D765B67,,,,nuovo modem XDSL ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A5252,224C4B1004529,SAP File,2025-06-11T05:02:30.102Z,SAP File,2025-06-11T05:02:30.102Z,8403096723,,,,,,,Attribuito,false,IMSUS230,787081,,,,NO DISCOVERATO SU REGMAN,,,EC750CEEF7F0,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782473N02251A5708,CP2318ED4F0,SAP File,2025-06-11T05:02:30.057Z,SAP File,2025-06-11T05:02:30.057Z,8403096721,,,,,,,Attribuito,false,IMSUS230,782473,,,,NO DISCOVERATO SU REGMAN,,,D4925E97A2A1,,,,FW NeXXt One Gpon FGA221DFWB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A9049,22513E2004490,SAP File,2025-06-11T05:02:29.864Z,SAP File,2025-06-11T05:02:29.864Z,8403095642,,,,,,,Attribuito,false,IMSUS230,787081,,,,NO DISCOVERATO SU REGMAN,,,BC071D56C8F0,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A9015,22513E2004386,SAP File,2025-06-11T05:02:29.810Z,SAP File,2025-06-11T05:02:29.810Z,8403095642,,,,,,,Attribuito,false,IMSUS230,787081,,,,NO DISCOVERATO SU REGMAN,,,BC071D56C5B0,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782473N02251A3966,CP2322ED2CG,SAP File,2025-06-11T05:02:29.718Z,SAP File,2025-06-11T05:02:29.718Z,8403085145,,,,,,,Attribuito,false,IMSUS230,782473,,,,NO DISCOVERATO SU REGMAN,,,D4925EB43026,,,,FW NeXXt One Gpon FGA221DFWB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782473N02251A3940,CP2322ED28Y,SAP File,2025-06-11T05:02:29.672Z,SAP File,2025-06-11T05:02:29.672Z,8403085145,,,,,,,Attribuito,false,IMSUS230,782473,,,,NO DISCOVERATO SU REGMAN,,,D4925EB42F3C,,,,FW NeXXt One Gpon FGA221DFWB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787628N04251A4133,F23080000022042,SAP File,2025-06-07T05:01:27.229Z,SAP File,2025-06-07T05:01:27.229Z,8403095646,,,,,,,Attribuito,false,IMSUS230,787628,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE NEW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393785721N05251A0598,395700L25070095800,SAP File,2025-06-07T05:01:27.178Z,SAP File,2025-06-07T05:01:27.178Z,8403094197,,,,,,,Attribuito,false,IMSUS230,785721,,,,NO DISCOVERATO SU REGMAN,,,3807162A8FD6,,,,CPE 3   Adattatore SFP ILIAD prospect,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787081N04251A8683,22511M6004104,SAP File,2025-06-07T05:01:27.074Z,SAP File,2025-06-07T05:01:27.074Z,8403094002,,,,,,,Attribuito,false,IMSUS230,787081,,,,NO DISCOVERATO SU REGMAN,,,98BA5FA336E0,,,,FW TP Link XB 432V WIND3HUB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787628N04251A4678,F23080000017997,SAP File,2025-05-31T05:01:58.669Z,SAP File,2025-05-31T05:01:58.669Z,8403090555,,,,,,,Attribuito,false,IMSUS230,787628,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE NEW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782471N05251A1796,F2112DH90019856,SAP File,2025-05-31T05:01:58.370Z,SAP File,2025-05-31T05:01:58.370Z,8403089721,,,,,,,Attribuito,false,IMSUS230,782471,,,,NO DISCOVERATO SU REGMAN,,,7C131D0B11B1,,,,FW NEXXT Gpon FG4225R FW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782471N05251A1794,F2112DH90019852,SAP File,2025-05-31T05:01:58.313Z,SAP File,2025-05-31T05:01:58.313Z,8403089721,,,,,,,Attribuito,false,IMSUS230,782471,,,,NO DISCOVERATO SU REGMAN,,,7C131D0B1171,,,,FW NEXXT Gpon FG4225R FW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782471N05251A1793,F2112DH90019851,SAP File,2025-05-31T05:01:58.258Z,SAP File,2025-05-31T05:01:58.258Z,8403089721,,,,,,,Attribuito,false,IMSUS230,782471,,,,NO DISCOVERATO SU REGMAN,,,7C131D0B1161,,,,FW NEXXT Gpon FG4225R FW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091781327N05242175LG,ZTE9GA9Q5725314,SAP File,2025-05-29T05:00:15.712Z,SAP File,2025-05-29T05:00:15.712Z,8403088620,,,,,,,Attribuito,false,IMSUS230,781327,,,,NO DISCOVERATO SU REGMAN,,,C898284B01D5,,,,TIM HUB  Executive nuova release,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091781327N05242175JQ,ZTE9GA9Q5725252,SAP File,2025-05-29T05:00:15.656Z,SAP File,2025-05-29T05:00:15.656Z,8403088620,,,,,,,Attribuito,false,IMSUS230,781327,,,,NO DISCOVERATO SU REGMAN,,,C898284B00DD,,,,TIM HUB  Executive nuova release,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104OHT,ZTE0QTFR2633935,SAP File,2025-05-28T05:02:06.115Z,SAP File,2025-05-28T05:02:06.115Z,8403086683,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244DBAE8,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104OHS,ZTE0QTFR2633857,SAP File,2025-05-28T05:02:06.061Z,SAP File,2025-05-28T05:02:06.061Z,8403086683,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244DB914,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104OHR,ZTE0QTFR2634073,SAP File,2025-05-28T05:02:06.012Z,SAP File,2025-05-28T05:02:06.012Z,8403086683,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244DBE24,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104OHQ,ZTE0QTFR2633731,SAP File,2025-05-28T05:02:05.962Z,SAP File,2025-05-28T05:02:05.962Z,8403086683,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244DB620,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104OHP,ZTE0QTFR2633746,SAP File,2025-05-28T05:02:05.914Z,SAP File,2025-05-28T05:02:05.914Z,8403086683,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244DB67A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104OHO,ZTE0QTFR2633759,SAP File,2025-05-28T05:02:05.862Z,SAP File,2025-05-28T05:02:05.862Z,8403086683,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244DB6C8,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104OHN,ZTE0QTFR2634630,SAP File,2025-05-28T05:02:05.817Z,SAP File,2025-05-28T05:02:05.817Z,8403086683,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244DCB32,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0225104OFW,ZTE0QTFR2633707,SAP File,2025-05-28T05:02:05.765Z,SAP File,2025-05-28T05:02:05.765Z,8403086683,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B244DB590,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787628N04251A4469,F22100000013228,SAP File,2025-05-28T05:02:05.675Z,SAP File,2025-05-28T05:02:05.675Z,8403086331,,,,,,,Attribuito,false,IMSUS230,787628,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE NEW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LG2,ZTE0QTFR3631153,SAP File,2025-05-24T04:59:53.154Z,SAP File,2025-05-24T04:59:53.154Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE717E,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LG1,ZTE0QTFR3630971,SAP File,2025-05-24T04:59:53.108Z,SAP File,2025-05-24T04:59:53.108Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE6D3A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LG0,ZTE0QTFR3630967,SAP File,2025-05-24T04:59:53.063Z,SAP File,2025-05-24T04:59:53.063Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE6D22,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LFZ,ZTE0QTFR3630990,SAP File,2025-05-24T04:59:53.018Z,SAP File,2025-05-24T04:59:53.018Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE6DAC,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LFY,ZTE0QTFR3630977,SAP File,2025-05-24T04:59:52.973Z,SAP File,2025-05-24T04:59:52.973Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE6D5E,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LFX,ZTE0QTFR3630961,SAP File,2025-05-24T04:59:52.929Z,SAP File,2025-05-24T04:59:52.929Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE6CFE,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LFW,ZTE0QTFR3631343,SAP File,2025-05-24T04:59:52.882Z,SAP File,2025-05-24T04:59:52.882Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE75F2,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LFV,ZTE0QTFR3630994,SAP File,2025-05-24T04:59:52.837Z,SAP File,2025-05-24T04:59:52.837Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE6DC4,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LFU,ZTE0QTFR3630989,SAP File,2025-05-24T04:59:52.791Z,SAP File,2025-05-24T04:59:52.791Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE6DA6,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LFT,ZTE0QTFR3630973,SAP File,2025-05-24T04:59:52.744Z,SAP File,2025-05-24T04:59:52.744Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE6D46,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LFS,ZTE0QTFR3631648,SAP File,2025-05-24T04:59:52.699Z,SAP File,2025-05-24T04:59:52.699Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE7D18,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105LFR,ZTE0QTFR3631054,SAP File,2025-05-24T04:59:52.652Z,SAP File,2025-05-24T04:59:52.652Z,8403084312,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE6F2C,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782473N02251A5209,CP2318ED4TY,SAP File,2025-05-23T05:01:28.831Z,SAP File,2025-05-23T05:01:28.831Z,8403083124,,,,,,,Attribuito,false,IMSUS230,782473,,,,NO DISCOVERATO SU REGMAN,,,D4925E97A5F7,,,,FW NeXXt One Gpon FGA221DFWB,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393787628N04251A3458,F22060000054534,SAP File,2025-05-23T05:01:28.742Z,SAP File,2025-05-23T05:01:28.742Z,8403082273,,,,,,,Attribuito,false,IMSUS230,787628,,,,NO DISCOVERATO SU REGMAN,,,,,,,VODAFONE BUNDLE NEW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N5E,ZTE0QTFR3628859,SAP File,2025-05-23T05:01:28.277Z,SAP File,2025-05-23T05:01:28.277Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3BBA,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N5D,ZTE0QTFR3628906,SAP File,2025-05-23T05:01:28.229Z,SAP File,2025-05-23T05:01:28.229Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3CD4,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N5C,ZTE0QTFR3628862,SAP File,2025-05-23T05:01:28.183Z,SAP File,2025-05-23T05:01:28.183Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3BCC,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N5B,ZTE0QTFR3628860,SAP File,2025-05-23T05:01:28.139Z,SAP File,2025-05-23T05:01:28.139Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3BC0,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N5A,ZTE0QTFR3628868,SAP File,2025-05-23T05:01:28.093Z,SAP File,2025-05-23T05:01:28.093Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3BF0,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N59,ZTE0QTFR3628858,SAP File,2025-05-23T05:01:28.043Z,SAP File,2025-05-23T05:01:28.043Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3BB4,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N58,ZTE0QTFR3628819,SAP File,2025-05-23T05:01:27.999Z,SAP File,2025-05-23T05:01:27.999Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3ACA,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N57,ZTE0QTFR3628822,SAP File,2025-05-23T05:01:27.949Z,SAP File,2025-05-23T05:01:27.949Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3ADC,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N56,ZTE0QTFR3628851,SAP File,2025-05-23T05:01:27.903Z,SAP File,2025-05-23T05:01:27.903Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3B8A,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N55,ZTE0QTFR3628863,SAP File,2025-05-23T05:01:27.861Z,SAP File,2025-05-23T05:01:27.861Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3BD2,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N54,ZTE0QTFR3628861,SAP File,2025-05-23T05:01:27.818Z,SAP File,2025-05-23T05:01:27.818Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3BC6,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%R091785632N0325105N53,ZTE0QTFR3628827,SAP File,2025-05-23T05:01:27.770Z,SAP File,2025-05-23T05:01:27.770Z,8403081403,,,,,,,Attribuito,false,IMSUS230,785632,,,,NO DISCOVERATO SU REGMAN,,,F01B24BE3AFA,,,,TIM HUB Pro ZTE,,,,,,,,,,,,,Router,98,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782471N04251A0224,F2210DH90006099,SAP File,2025-05-23T05:01:27.540Z,SAP File,2025-05-23T05:01:27.540Z,8403080228,,,,,,,Attribuito,false,IMSUS230,782471,,,,NO DISCOVERATO SU REGMAN,,,A0957F8D3AC1,,,,FW NEXXT Gpon FG4225R FW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
%5393782471N04251A0221,F2210DH90006094,SAP File,2025-05-23T05:01:27.494Z,SAP File,2025-05-23T05:01:27.494Z,8403080228,,,,,,,Attribuito,false,IMSUS230,782471,,,,NO DISCOVERATO SU REGMAN,,,A0957F8D3A71,,,,FW NEXXT Gpon FG4225R FW,,,,,,,,,,,,,Router,106,NO,,,,,,,,NO DISCOVERATO SU COLLAUDO_ONE,,,,,,,,
